LIMIT_BAL,AGE,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT
10000,51,2,2,-1,0,0,4,0,0,7318,4072,1891,7703,5892,10000,0,2205,612,3370,2072,6600,0
89479,65,4,2,0,0,0,0,6,5,7952,34161,32155,40926,42299,18311,2896,11496,5667,1188,0,0,0
147415,72,2,1,-1,0,0,-1,0,0,70674,65066,50590,98230,98033,26209,1859,0,11991,15424,26113,1550,0
55881,23,2,1,-1,0,-1,-1,0,0,44166,32350,11183,1380,26694,18534,8432,15382,0,295,0,2123,0
58856,36,2,1,4,0,0,0,-1,0,24507,23944,12617,3014,47728,25665,17370,1449,2462,228,2778,443,0
73309,46,2,2,4,6,2,-1,0,0,52175,31357,22997,37950,37187,25988,9472,15123,11313,3359,0,7551,1
220758,26,1,2,-1,0,0,-1,-1,0,74274,115164,27317,53199,118577,136862,15761,16647,18439,11559,24267,15961,0
83860,68,1,1,0,0,-1,0,0,-1,53915,34222,31939,36279,28738,33638,20282,0,4213,5261,12167,9123,0
42068,27,2,1,0,0,-1,0,-1,-1,25009,17497,11196,15513,5112,17498,8852,9936,2130,2814,2730,2775,0
46562,56,3,2,3,-1,6,6,5,0,23690,22894,1456,5613,34532,28217,14419,2568,0,578,24419,7332,1
68021,70,1,2,-1,-1,0,0,0,0,12961,43759,45049,34811,23143,48496,4133,10443,12727,0,3450,3445,0
49030,58,2,1,-1,-1,-1,0,-1,0,9634,9397,18467,18482,30664,24120,2482,1424,10790,6556,4486,7957,0
10000,62,4,1,5,6,-1,-1,0,5,4669,1856,6021,1614,2965,1245,219,0,2728,245,0,0,1
104269,35,1,2,-1,0,5,5,5,-1,73644,69908,14382,36029,34230,48882,7110,21928,567,6620,15276,0,0
175191,65,1,2,-1,-1,0,-1,-1,0,45230,49417,60758,90623,119538,43015,10336,4309,22670,31331,34772,0,0
110890,43,2,2,0,-1,0,0,0,0,21685,59608,50870,37603,57237,32069,0,28842,20186,1056,8644,15294,0
146864,24,1,2,-1,-1,0,0,-1,-1,7860,63069,82648,62270,15210,113398,0,16912,27054,1902,9576,12915,0
65779,40,1,2,-1,5,5,0,0,-1,10458,25084,51753,15044,29668,23477,7291,10202,20485,6594,8763,4805,0
55079,39,2,1,0,-1,-1,0,1,0,47368,47294,38098,22061,40417,10463,9685,21820,17440,4488,2264,2141,1
127149,49,2,1,0,4,-1,0,-1,4,86703,41670,50558,82892,18665,29698,18820,13995,9578,5204,6187,7767,0
98113,35,2,1,6,4,6,3,-1,4,11400,39151,74021,6936,37967,43135,1010,0,12444,1950,4765,7221,1
160987,45,2,2,0,-1,-1,0,-1,5,54948,7100,95823,87327,126460,93121,36340,1044,6060,26962,24199,0,1
28619,44,2,1,-1,0,1,-1,-1,1,1625,10479,7276,13646,15150,1579,323,3914,1020,0,1475,245,0
28476,38,2,1,0,6,-1,0,0,0,15226,12951,7573,11990,6132,20381,3262,4296,664,1544,2373,3369,0
37569,58,2,1,0,-1,0,-1,-1,0,7283,13016,10885,5533,6437,22871,748,10636,766,2461,440,408,0
23053,37,2,2,0,-1,-1,-1,-1,-1,19816,11702,11814,4194,9221,886,713,6073,1574,1491,6887,100,0
17031,62,2,2,0,-1,0,-1,6,2,10614,5621,3818,1295,0,9804,518,0,1140,704,0,2759,0
49922,34,3,1,0,-1,0,-1,0,0,31978,10907,15005,29205,19642,5109,12875,0,1577,0,4616,2174,0
47276,67,3,1,-1,-1,-1,2,6,6,23200,5835,17878,36945,30465,39135,3019,0,4230,13673,0,5629,0
83571,40,1,2,0,0,-1,6,-1,0,50996,26641,10961,56870,41441,28937,25008,0,1130,13708,1927,1372,0
45538,23,3,1,3,5,6,1,3,5,20361,26939,14302,22641,18401,24272,2484,3628,0,5455,10548,8986,1
10639,29,3,2,-1,-1,-1,0,-1,-1,4800,4287,5144,2317,5858,0,0,1576,0,284,3033,0,1
46743,64,1,1,0,0,0,0,-1,-1,14124,16963,26752,7030,6541,11655,1585,0,3825,829,0,3099,0
54268,68,1,2,-1,0,-1,0,0,2,0,14149,5237,20566,2377,32875,0,2214,3102,2011,777,10381,0
50960,32,2,1,2,-1,-1,-1,0,-1,31747,8039,20553,31618,3611,7982,13977,2018,8811,5426,0,0,1
15247,53,2,2,-1,-1,0,0,-1,0,0,6068,0,7296,5351,8218,0,776,0,839,628,3215,0
23336,52,2,1,0,-1,-1,0,1,5,6159,4303,13489,12815,67,7368,2837,0,3060,3167,49,0,0
34572,28,2,1,6,0,-1,-1,0,-1,6474,6330,5717,427,7884,16017,294,0,2698,144,1701,1697,1
160027,45,1,2,-1,0,-1,0,0,0,67459,81741,76663,23825,81847,132780,8594,0,4679,0,24893,44537,0
84623,58,1,2,-1,0,0,-1,0,-1,57672,13714,13089,38268,11596,3969,5036,3844,0,0,6466,1563,0
77697,73,3,2,1,3,-1,-1,0,0,68056,48115,32875,42667,32252,40208,0,9638,1245,27909,6838,0,1
62225,66,1,2,-1,-1,0,0,3,-1,19404,14806,19114,8260,21787,8246,4169,0,8498,2571,10116,2107,0
49059,26,2,2,0,-1,-1,0,0,0,6047,11043,22387,18537,22060,31322,1110,3940,0,3091,6315,0,0
102306,33,1,2,-1,-1,-1,0,0,-1,26138,27607,62170,7870,20864,60425,3709,7433,7494,613,0,8000,0
42541,44,2,1,0,-1,-1,-1,0,-1,15179,643,18018,22338,26511,19751,789,172,988,0,772,5330,0
29739,29,2,2,0,-1,0,0,-1,0,18154,11595,20784,10503,13579,18493,5411,1554,6639,0,0,7508,0
20840,51,1,1,-1,0,-1,0,0,0,9398,10247,11139,12393,7890,5612,3888,0,1106,1266,1126,2490,0
30383,21,2,1,-1,5,6,-1,-1,0,14843,9559,8590,7377,5455,12995,2436,2320,530,1631,215,5761,0
95697,27,2,2,-1,-1,0,-1,0,6,26843,39379,31433,46963,58112,29992,5347,4978,0,10631,8604,10596,0
188153,23,1,1,-1,-1,-1,6,-1,-1,151981,53189,101548,46099,68415,55161,52415,15589,3692,15386,14740,7367,0
26409,36,2,1,0,0,0,0,6,0,0,6292,429,8056,1130,8452,0,905,122,232,127,1135,0
12246,62,2,1,6,6,-1,-1,-1,-1,6168,3635,7448,4766,2736,10170,1740,623,1656,1659,865,142,1
102876,30,2,2,0,-1,-1,0,0,0,16069,33733,50545,19978,33087,51798,5270,3831,19425,7036,13952,16245,1
51815,74,2,2,-1,0,0,-1,0,-1,17432,21779,34933,20563,34909,29848,6143,6602,29277,4531,14913,0,0
16686,35,2,1,4,-1,0,-1,-1,0,2406,2267,2925,2383,1114,1841,602,0,258,0,469,497,1
10000,23,1,1,0,0,0,0,6,-1,4317,810,2743,3410,5066,6560,883,267,1773,0,0,1676,1
31753,39,1,1,0,0,-1,-1,0,-1,6643,18494,10400,24540,23634,25268,1024,8712,963,9363,0,3283,0
33848,61,2,1,-1,3,0,0,-1,0,15330,6824,12245,14071,8061,22598,5824,1319,728,0,2525,0,0
19509,26,2,1,0,-1,-1,-1,0,-1,5778,10206,13570,7601,11891,4165,2063,4125,1287,566,6341,0,0
85265,24,2,1,-1,0,0,0,0,-1,57010,30735,16568,14407,18654,42755,19701,6344,3835,2370,5208,24579,0
35825,66,1,2,0,-1,-1,1,1,0,13564,11846,8477,24658,27823,17090,5312,924,2007,3630,0,470,0
49509,52,2,2,-1,-1,0,-1,0,0,20111,17328,14314,10689,19285,17661,0,1465,5233,3910,1249,7517,0
327352,39,2,1,-1,-1,-1,4,-1,0,61182,94652,176175,122816,43910,170922,2396,25563,9467,41635,5770,125243,0
75390,61,1,1,0,0,-1,0,0,0,25471,13174,8415,56457,32345,58939,3374,4216,1946,5209,9962,16641,0
44693,66,2,1,-1,-1,-1,-1,-1,-1,5508,24994,13628,18866,6526,25927,0,820,0,0,1271,12518,0
45508,40,2,1,0,2,-1,0,0,-1,19875,10127,14611,24140,14253,11999,2467,2387,4356,10846,3498,0,0
117205,51,1,1,0,-1,0,0,-1,6,13464,46308,34591,47079,91838,44141,997,15549,23454,7378,61308,9325,0
75816,21,2,2,-1,0,-1,-1,0,-1,26660,16088,45410,65844,23725,27345,2003,1344,0,19401,7519,0,0
30749,37,1,2,3,5,0,-1,0,-1,18324,9763,15412,12224,5606,9441,5587,3372,1759,10581,1476,1512,0
24696,53,3,2,0,-1,0,2,0,0,7605,19217,16052,8771,1144,12879,809,4129,0,0,55,194,0
40239,31,1,1,-1,-1,-1,4,-1,-1,26977,9945,8854,15441,18015,23593,0,0,1214,6293,12604,4293,0
54740,74,1,2,-1,-1,4,-1,-1,-1,32626,18107,39222,21050,18199,17261,0,5060,7455,10091,3151,4062,0
295897,73,1,2,-1,0,0,-1,0,0,110990,212547,109847,108043,56880,110400,26797,102435,32535,52823,8724,42197,0
112468,34,1,1,5,1,-1,1,-1,0,44776,21678,0,67790,8433,13122,2468,0,0,19801,885,1600,1
64386,42,1,2,-1,0,0,-1,0,-1,23468,30908,17335,15030,31502,10705,0,2201,0,8588,1846,468,0
132670,31,2,1,0,0,0,0,0,6,17145,29976,16331,48060,44581,73655,3844,7390,4025,0,9078,0,0
79797,48,1,2,4,-1,-1,0,1,-1,4175,44300,56517,14435,61335,43536,1351,11082,24803,2851,9714,14648,0
18509,27,1,1,-1,0,0,-1,-1,-1,4335,10344,7605,15892,8381,1847,1215,4694,790,79,3598,392,0
259793,42,1,2,0,-1,-1,-1,-1,-1,71553,123751,114863,122949,102177,84048,0,50038,33378,0,0,0,0
43255,50,2,1,2,0,5,-1,0,0,17213,20736,18226,35774,18531,7743,65,3986,11831,3146,8163,1763,1
11289,54,1,2,0,-1,0,-1,-1,0,5567,5111,4349,4123,4243,308,0,405,190,711,1557,52,0
13633,53,2,2,0,-1,4,-1,-1,0,5476,6096,0,7304,1601,9157,506,1053,0,0,211,0,0
120831,32,2,2,0,-1,0,-1,0,-1,39184,40786,60844,105733,10569,71186,0,7665,12902,53082,2314,0,0
13811,63,2,2,0,0,0,-1,0,-1,5434,9338,4203,3938,11702,3079,0,0,378,1672,4040,786,0
201965,58,1,1,-1,-1,0,0,0,0,52043,88502,66919,49983,57248,182537,22789,0,27449,13860,8421,79071,0
36613,61,3,2,0,0,4,-1,0,2,4659,24011,9196,11688,19364,18013,798,3632,3107,1291,0,7110,0
86778,46,2,1,-1,0,-1,0,0,0,19365,65714,29055,28438,44527,56442,2807,15786,5782,0,13625,13574,0
55883,69,1,2,1,6,2,1,3,0,37926,10944,28864,21614,25751,25927,17749,0,783,0,2202,0,1
74510,42,2,1,-1,4,0,0,-1,0,18255,26132,49593,11952,9644,21050,6407,2645,13707,2315,1901,4080,0
63149,64,2,2,-1,0,0,-1,-1,-1,26908,14189,47535,5426,28128,31830,6525,290,4003,2056,4640,16090,0
66545,31,1,1,-1,-1,0,-1,-1,0,26028,55904,21685,34136,41120,27601,1428,6042,3133,0,20069,12735,0
20903,34,2,2,0,-1,-1,0,-1,2,6842,8757,14995,7126,11928,3637,0,1829,3368,1740,1205,208,1
65304,49,2,2,-1,-1,2,6,6,0,40477,19563,26527,17498,44082,13630,13213,923,3985,3974,9044,10463,0
16040,51,1,1,0,0,-1,0,0,0,8696,2619,11344,6465,922,7933,2375,509,4517,3805,196,1436,0
72296,61,3,2,0,3,0,0,4,1,17043,26511,36422,22876,13694,31871,4408,8378,0,6489,4874,18988,0
80343,37,1,1,-1,0,-1,0,-1,-1,36202,58318,7476,34979,35628,24623,0,9652,562,21455,10563,10167,0
99491,68,1,1,-1,-1,-1,1,4,1,60552,11185,1854,38527,50442,32302,1458,1314,117,4195,23457,1329,1
10000,38,1,1,0,2,-1,-1,-1,-1,3616,7215,9109,0,330,3086,1015,749,2143,0,49,333,0
19918,49,2,2,0,0,-1,-1,5,-1,5785,10651,5747,10801,3127,6832,0,1787,2348,1326,0,0,0
22895,71,3,2,0,-1,5,1,5,-1,1624,3613,3085,4874,14962,10752,304,1018,1468,1370,1781,496,0
84031,50,2,2,-1,3,0,-1,0,-1,54358,5177,64828,19299,73965,51883,33495,215,9776,5384,31030,25092,0
16140,57,3,1,0,-1,0,3,6,0,12040,0,5793,8664,9700,9568,0,0,820,2000,1060,4838,1
376398,70,2,1,-1,-1,-1,-1,0,2,45433,117197,40169,41102,171338,73505,16877,8897,31365,0,0,5156,0
39709,73,2,2,-1,0,-1,0,0,-1,10300,7591,14445,8891,24642,24010,2541,1178,2969,4003,6434,6327,0
21746,47,2,1,0,0,4,5,1,0,4985,6240,906,6144,3180,1218,786,3112,288,2225,1056,303,0
59100,43,1,2,0,4,4,-1,6,1,45751,29242,3429,12089,28067,4906,7712,7646,517,0,0,568,0
16035,31,3,2,-1,0,0,6,1,4,6033,6562,1674,887,11579,4081,2039,0,769,212,4065,0,0
19006,50,2,1,0,3,3,0,-1,0,6147,11039,3152,8567,6966,4038,1806,0,452,838,0,1869,0
110060,70,2,1,-1,-1,-1,0,1,4,14912,21544,13754,55941,21960,54024,2020,5826,3043,22344,6617,11785,0
73909,47,2,2,5,0,0,0,0,0,27705,44167,32842,26884,33679,31006,7334,10711,11533,5228,11785,5926,1
74081,39,2,2,0,0,0,6,-1,5,58456,8411,21873,45691,17776,54911,1204,1313,0,2838,6158,8033,1
190589,26,1,2,0,-1,0,-1,-1,1,123414,52215,49262,30491,32749,68589,83405,34066,23745,0,14363,43601,0
72354,42,2,2,-1,0,-1,-1,0,-1,12297,59239,39120,38074,32735,12053,1872,0,9117,3994,2422,2074,0
20870,33,2,1,0,0,-1,0,-1,4,7132,1122,6066,11255,83,10034,3961,90,223,1504,16,7889,0
60490,73,3,2,-1,4,-1,0,0,0,21305,8110,6263,11941,15334,26062,1811,5109,3795,1929,7208,8672,0
27866,49,1,2,-1,0,0,1,-1,0,6433,10755,26143,3922,4955,8311,1617,295,10419,1262,1962,831,0
46818,28,1,2,-1,-1,-1,-1,0,5,16502,13461,8483,17194,16850,10958,13100,601,0,0,2184,7012,0
47260,24,2,2,0,-1,0,6,-1,-1,25536,17708,16141,20412,25094,6810,15177,0,3889,1027,0,1530,0
30503,66,3,2,-1,1,-1,-1,-1,4,20099,16212,7824,5900,5962,17763,4738,13218,1141,1394,4407,3448,0
10000,71,3,1,-1,6,-1,-1,-1,-1,4663,0,0,3251,3879,4572,744,0,0,1969,450,858,0
22604,62,2,1,0,0,-1,0,-1,0,7112,5990,6224,19688,3056,8215,2755,227,573,3741,1166,785,0
67404,27,1,3,-1,-1,0,0,0,0,35029,23451,9947,30176,36886,24219,0,0,3641,8451,11271,4534,0
42105,26,1,2,2,6,1,0,-1,0,18876,8765,9837,10066,16596,13700,7771,588,4065,3335,7596,432,1
120693,31,2,2,-1,-1,3,0,0,-1,85546,21459,86345,105392,39326,77853,0,0,2947,4270,3752,17290,1
193776,61,1,2,0,-1,-1,-1,-1,0,38010,48695,104151,17119,9732,71040,6255,13539,0,1872,828,14736,0
20004,62,2,1,-1,0,-1,0,1,-1,4346,7092,12492,6628,11309,9696,204,3923,1322,873,4789,0,0
35994,66,3,2,-1,0,-1,-1,-1,2,18164,11815,21495,19873,19016,9861,11383,5527,7065,12609,0,4407,0
173889,26,2,2,0,2,-1,-1,5,4,98722,102419,106959,120893,30802,59100,7457,12008,49186,54807,8657,18429,0
44029,29,2,2,-1,0,0,0,-1,0,18281,25344,17246,18850,20952,7793,5079,4874,1830,4465,7857,252,0
49557,69,1,2,-1,0,0,0,-1,-1,17740,36566,457,22386,23375,34262,12172,7435,35,2348,3792,0,0
136577,71,1,2,0,0,-1,-1,0,0,52847,95639,47190,57821,20565,15604,6443,30969,25645,10416,10825,7786,0
39365,60,2,2,0,-1,0,-1,0,1,16030,18530,15551,22164,24244,7167,1422,0,5448,8456,8442,2221,0
135495,26,2,1,0,-1,-1,-1,0,0,20225,63969,39963,38872,51052,40348,965,18923,4087,0,11247,14568,0
42645,24,1,2,-1,-1,0,0,6,-1,19531,11635,6739,30690,6796,9015,2870,727,818,11191,2071,0,0
46948,24,1,1,-1,0,0,0,-1,-1,4230,14328,15239,26665,21370,24253,1030,0,9301,2950,0,1505,0
129132,58,1,1,-1,-1,0,0,0,-1,51014,47646,35330,17705,27118,37012,4046,12275,1746,4689,2899,0,0
53126,66,2,2,0,4,0,-1,-1,-1,13702,37569,30177,23678,2914,12793,8751,7267,2332,2393,762,5239,1
53461,55,2,2,0,0,0,-1,0,0,25782,20708,15392,12515,13813,30703,8303,8566,9768,3472,425,0,0
10641,35,2,2,-1,0,0,-1,-1,3,6930,6436,7434,478,2720,198,0,850,2460,339,1237,42,1
36948,61,2,1,0,0,0,0,0,0,28568,18213,16378,20924,5166,18684,7024,5530,2897,3271,2282,9302,0
136995,24,1,1,-1,-1,-1,0,0,-1,81056,21769,71763,88216,24636,52185,0,2450,28971,38354,3761,22679,0
26187,65,2,2,0,0,-1,0,5,-1,15207,17836,2569,6016,13919,17077,3662,10400,591,1162,0,4229,1
120211,69,1,2,0,-1,-1,0,-1,0,70812,25980,40746,9522,62463,36514,2761,3997,9166,2274,0,6065,0
42519,59,3,2,-1,-1,0,2,4,-1,1402,17117,0,11091,15814,16367,0,4864,0,1112,7535,1280,0
58495,68,1,2,5,0,0,0,0,0,15818,17274,13201,7939,12368,58380,5027,8171,5275,3664,3600,4875,1
145248,52,2,2,-1,0,0,0,-1,-1,19797,84695,28527,93680,54740,49485,9448,52891,4745,26783,1240,8821,0
52291,46,1,2,-1,0,0,-1,-1,-1,15264,6528,18418,9837,23782,11065,1248,375,1929,398,11762,1424,0
39493,38,2,1,-1,-1,0,-1,-1,0,19203,18586,13500,7962,6931,30504,2587,4476,1839,2469,0,14956,0
57963,70,1,2,-1,0,4,-1,0,0,39384,25479,13642,38766,11314,19242,8316,553,0,16426,2187,4078,0
36597,58,3,2,0,5,-1,5,-1,-1,13326,23138,17943,8566,13997,27630,2151,5789,5755,3894,172,0,0
126758,31,1,1,-1,-1,0,0,6,0,5031,58383,4755,73741,55612,15042,0,0,0,4875,0,0,0
10564,72,3,2,-1,-1,5,4,-1,0,3733,10564,2199,4632,2358,6489,678,134,0,794,0,3848,0
98168,24,2,2,-1,0,2,2,0,6,47186,31114,56739,42972,70049,27979,2990,5829,25475,0,8631,15510,0
72471,52,1,1,-1,-1,0,-1,-1,0,25899,11728,19201,19871,41639,36908,3994,0,2937,3406,4659,9590,0
106905,31,1,1,0,-1,3,0,0,0,86450,77320,46532,24432,54898,41506,15438,0,0,2118,23653,7498,0
332195,56,2,2,0,-1,0,-1,5,5,87746,59177,225158,100888,137734,63063,2623,0,64782,35991,30164,2992,0
22788,43,3,2,-1,-1,5,1,4,3,5851,10030,3501,11973,3727,10216,2490,259,2085,0,1014,1081,0
12882,44,3,2,-1,-1,0,2,0,4,9348,701,2077,2710,1935,3819,1965,71,363,651,856,1335,0
80138,57,1,1,0,5,-1,-1,-1,0,25662,32027,30936,39571,44874,35593,3933,6736,7983,16672,3623,19387,0
64973,61,2,2,-1,-1,6,-1,-1,6,5612,26189,52136,7539,17568,9892,2504,2131,15584,0,6658,1506,0
137827,41,1,1,-1,0,0,-1,0,-1,101021,63538,18579,42332,36695,51313,47027,0,11614,7767,0,17549,0
44612,74,1,1,-1,-1,-1,0,0,-1,18346,14605,10329,13088,25630,15275,617,785,0,3427,0,227,0
25233,47,2,1,-1,-1,-1,0,0,0,6607,1160,11246,6074,11131,7091,2724,304,4721,0,1232,3549,0
20132,29,1,2,0,-1,-1,-1,-1,0,4047,8291,9650,11305,572,8751,97,4514,3680,0,371,2609,0
22982,21,1,1,0,-1,-1,0,3,-1,8702,3695,14889,11926,5989,15006,5270,1128,9924,0,4177,4495,0
24601,31,3,1,-1,0,-1,5,0,-1,4583,9745,10152,7232,12828,7377,1323,2352,1078,1588,2255,258,0
44655,58,2,1,-1,-1,0,0,-1,0,22830,32270,39932,16318,13204,5673,0,8579,6849,5329,2885,1927,0
255788,50,2,2,0,0,-1,-1,0,0,111331,154954,183629,82047,114076,118383,15690,11940,53930,10227,5337,27432,0
17719,39,1,1,-1,-1,-1,6,0,0,9086,5303,7319,11028,10676,3817,315,0,2462,3426,3383,1181,0
44875,46,3,1,3,-1,-1,3,6,4,9814,18071,17258,33920,10104,7473,2286,3278,5019,8499,4616,2335,1
27426,66,2,2,-1,-1,-1,-1,-1,0,20079,14817,10524,11389,3191,19411,7850,6412,0,5003,831,5863,0
58588,51,2,2,0,-1,0,3,0,0,31495,48704,11195,35824,30692,30062,9597,11063,2740,7218,16665,9354,0
44085,24,1,2,-1,6,0,0,0,0,14989,8428,32366,37128,19825,8891,7144,6308,4199,11527,0,636,0
78561,23,3,2,0,2,6,0,0,6,38733,33405,22919,46182,4124,37244,2715,3883,14814,10155,526,6279,0
111675,47,2,2,-1,0,-1,0,0,-1,60065,95487,31631,54921,63352,23388,31541,5252,9169,10978,7796,2212,0
31346,42,3,2,1,-1,0,4,-1,0,495,7561,12305,8637,6626,14231,65,0,1797,2995,725,0,1
155016,66,2,2,0,-1,0,-1,6,0,56857,98375,91545,42825,27303,36983,14226,0,0,0,8657,14997,0
90046,52,2,2,0,0,0,6,0,0,28431,41129,26904,23143,32271,52731,9368,4203,8005,4642,8902,20825,0
149349,61,2,1,-1,0,0,-1,0,0,25646,46516,106124,36167,67549,50907,356,25317,58561,9622,29524,556,0
33150,52,3,1,2,4,1,3,0,4,32076,22171,9717,7155,22216,2963,13685,0,5901,0,0,1385,1
146959,39,1,1,0,0,0,-1,-1,0,106841,52787,47427,68802,55191,72328,16122,12991,18978,12217,3244,19761,0
37118,56,1,1,-1,5,3,-1,0,0,10917,16098,19660,9197,20956,20844,2800,0,11904,2339,2089,10382,0
24447,54,2,2,0,-1,0,5,3,0,11211,942,7866,11674,1206,3661,3253,261,488,330,407,2536,0
280368,59,2,1,-1,-1,5,3,0,-1,54914,140438,76579,70387,121985,137711,9565,0,58974,5333,22756,53289,0
20564,31,2,2,0,0,0,-1,0,0,5045,15136,2621,2799,2846,5474,0,8540,1336,0,871,3053,0
34582,55,2,3,-1,-1,6,3,-1,0,6160,14945,18677,27581,14454,10719,2809,5217,5120,11566,969,2918,0
10738,36,2,2,0,-1,5,-1,0,-1,4270,5161,1697,3342,5707,8217,571,1999,737,1968,1650,2950,0
24917,63,2,1,-1,0,0,5,0,0,6639,941,4899,18201,7759,13698,3343,53,2088,550,4115,6103,0
30979,64,1,2,0,0,0,0,-1,0,26966,9980,18416,8414,12846,21571,4227,2422,7973,3067,8573,1073,0
20072,54,3,1,0,-1,0,-1,-1,0,13458,6733,14449,1328,9420,12882,1306,1250,1217,807,3376,2263,0
87236,72,1,1,-1,-1,0,0,0,-1,18882,76921,41472,34884,32614,16801,961,59103,5322,14479,4006,4221,0
75571,50,2,1,0,-1,0,0,-1,4,27992,36685,21358,8108,31449,43863,8435,16696,8489,2700,0,0,1
15334,22,3,1,0,4,6,2,-1,6,8522,10377,4247,4177,1961,11676,747,3020,1026,1404,191,5660,0
36488,53,1,2,-1,-1,-1,-1,0,0,15920,18943,10644,5333,12662,18049,4996,573,989,3759,2070,4427,0
163289,62,1,1,-1,0,-1,0,0,1,21424,39505,60960,52555,56151,40169,0,0,17224,5898,9429,4816,0
268526,26,1,2,0,0,-1,-1,-1,0,109294,122949,92267,99023,110612,119523,18889,30674,31668,49691,0,18095,0
133884,26,2,1,0,-1,-1,2,0,-1,91826,52425,67270,8949,40329,52509,29759,10276,12769,180,6499,16151,0
13133,35,2,2,-1,0,3,1,4,4,2336,7847,5250,7173,7052,3910,245,496,1007,654,468,0,0
177725,66,1,1,5,-1,0,0,-1,-1,60365,33919,160337,125390,118897,57655,13030,5574,80654,35973,33719,331,1
151187,49,3,2,-1,4,3,1,-1,-1,87408,52602,107930,26989,75551,97671,15559,14427,0,17326,8901,0,1
17671,73,1,1,-1,0,0,-1,0,-1,0,5073,2691,0,11476,3077,0,221,2016,0,0,235,0
116559,68,2,2,0,-1,-1,-1,-1,0,63583,12800,47370,42731,24574,65747,0,1098,914,4636,0,29351,0
58698,50,2,2,-1,-1,-1,-1,-1,-1,9690,10332,12367,11298,28784,40260,0,3107,6439,1553,0,4634,0
52826,57,1,2,0,-1,6,-1,0,0,4798,18928,26707,15050,20655,5536,0,3888,3242,4193,3414,2355,0
74713,38,1,1,-1,6,-1,0,-1,0,35123,33039,33773,50660,48765,41583,6045,12234,0,0,21088,7783,1
48919,25,3,2,5,1,3,-1,0,0,16360,31360,19753,23123,29262,38559,2390,2898,2996,8731,9490,3971,1
123756,42,2,2,0,-1,-1,0,0,-1,6727,61875,89218,38392,20347,33996,610,0,39908,8730,5949,4694,0
166255,52,1,2,-1,-1,-1,6,-1,0,85108,36342,39312,17524,53667,81330,28183,18113,6268,2829,3137,25578,0
14683,30,2,2,0,0,0,0,0,-1,4620,10899,1352,7688,6732,8876,2502,6589,0,3377,1565,2568,0
29174,32,2,2,0,-1,0,5,0,0,15140,7482,14403,5257,9815,4999,0,3601,0,366,4460,1720,0
73963,21,1,3,0,0,0,-1,0,-1,34742,11574,28465,18396,19378,36191,0,3562,8877,1967,1663,0,0
172434,60,2,2,0,-1,-1,0,0,-1,48947,133772,54751,79298,99291,32713,16992,0,0,0,38145,8363,0
10000,69,2,1,0,0,-1,0,0,-1,10000,6962,2487,6776,3944,0,1684,2094,1609,2847,1332,0,0
42100,65,1,1,-1,0,-1,0,-1,0,15639,28840,22794,11879,11833,12999,5649,8529,0,443,2888,2408,0
10107,41,3,2,3,1,-1,5,-1,0,7317,5476,9755,0,7242,5905,1727,1426,3605,0,3981,0,1
22947,53,1,3,-1,1,0,0,-1,-1,7214,2215,9758,7656,2947,22734,1417,347,3836,3243,409,5892,0
151003,72,1,1,0,0,-1,-1,0,-1,52919,92802,39326,6767,54518,56603,27877,45003,11597,5100,0,7971,0
44844,52,1,1,0,-1,2,4,6,0,14600,16377,10869,23733,15492,26038,426,3490,7569,8240,3907,9783,0
10000,36,2,1,-1,-1,0,-1,0,0,819,1704,6018,4153,1950,3063,240,263,924,2719,263,1690,0
43185,39,2,1,0,-1,0,-1,0,-1,32575,16546,16330,21225,11191,14023,1472,1875,1767,5226,1842,0,0
174907,60,3,3,-1,2,0,3,-1,6,107419,30039,76240,76403,161110,51488,28222,0,11234,36989,112844,0,0
16173,45,1,2,0,-1,0,0,4,4,4776,11443,10794,10012,5829,5769,2345,0,2385,3521,1703,0,1
75083,66,2,1,-1,0,-1,-1,-1,0,22134,61858,52213,16821,15340,31923,15174,34368,21573,6652,6180,16550,0
171813,67,2,1,-1,-1,0,0,0,0,12358,43593,101473,67586,74853,28065,2815,5283,63897,20999,0,10594,0
65968,22,1,1,0,-1,-1,0,0,-1,32477,16427,17659,34438,23577,35476,14142,4792,4992,8191,6509,0,0
320896,60,1,2,0,0,0,0,0,0,116063,63422,74226,99566,188770,97838,78721,12979,0,8169,73759,0,0
28916,40,2,2,0,0,-1,-1,-1,-1,14065,14868,17185,12237,11671,11092,3441,3905,6837,6921,226,1666,0
218212,49,1,1,0,-1,-1,1,-1,-1,157251,175086,16118,98291,103909,124803,0,65470,9592,0,0,18529,0
129049,35,2,1,0,0,0,-1,-1,-1,48169,58203,30917,89522,10542,38763,0,20410,3739,32687,5280,23930,1
47761,40,2,2,0,-1,0,0,0,4,44472,4830,21188,9369,24567,30119,6590,1856,0,163,5671,9721,0
20883,38,1,2,0,-1,0,0,-1,0,9016,2681,5968,0,3520,1130,5000,0,0,0,1104,220,0
15397,23,4,2,-1,2,0,0,0,-1,4445,3153,7770,10066,2386,7677,0,1880,731,2900,0,890,0
